,index,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Week,Day
17263,17262,12/1/2007,23:42:00,0.726,0.15,244.27,3,0,0,0,Week2,Day5
17264,17263,12/1/2007,23:43:00,0.728,0.156,245.22,3,0,0,0,Week2,Day5
17265,17264,12/1/2007,23:44:00,0.728,0.156,245.34,3,0,0,0,Week2,Day5
17266,17265,12/1/2007,23:45:00,0.726,0.156,245.03,3,0,0,0,Week2,Day5
17267,17266,12/1/2007,23:46:00,0.722,0.152,244.5,3,0,0,0,Week2,Day5
17268,17267,12/1/2007,23:47:00,0.724,0.154,244.87,3,0,0,0,Week2,Day5
17269,17268,12/1/2007,23:48:00,0.724,0.154,244.89,3,0,0,0,Week2,Day5
17270,17269,12/1/2007,23:49:00,0.74,0.17,245.17,3,0,0,0,Week2,Day5
17271,17270,12/1/2007,23:50:00,0.722,0.152,244.54,3,0,0,0,Week2,Day5
17272,17271,12/1/2007,23:51:00,0.71,0.134,244.45,3,0,0,0,Week2,Day5
17273,17272,12/1/2007,23:52:00,0.624,0,243.68,2.6,0,0,0,Week2,Day5
17274,17273,12/1/2007,23:53:00,0.536,0,241.05,2.2,0,0,0,Week2,Day5
17275,17274,12/1/2007,23:54:00,0.218,0,241.86,1,0,0,0,Week2,Day5
17276,17275,12/1/2007,23:55:00,0.218,0,241.9,1,0,0,0,Week2,Day5
17277,17276,12/1/2007,23:56:00,0.218,0,241.97,1,0,0,0,Week2,Day5
17278,17277,12/1/2007,23:57:00,0.218,0,241.9,1,0,0,0,Week2,Day5
17279,17278,12/1/2007,23:58:00,0.22,0,242.6,1,0,0,0,Week2,Day5
17280,17279,12/1/2007,23:59:00,0.22,0,242.58,1,0,0,0,Week2,Day5
17281,17280,13/1/2007,0:00:00,0.22,0,242.11,1,0,0,0,Week2,Day6
17282,17281,13/1/2007,0:01:00,0.222,0,243.14,1,0,0,0,Week2,Day6
17283,17282,13/1/2007,0:02:00,0.222,0,243.62,1,0,0,0,Week2,Day6
17284,17283,13/1/2007,0:03:00,0.22,0,242.77,1,0,0,0,Week2,Day6
17285,17284,13/1/2007,0:04:00,0.22,0,242.95,1,0,0,0,Week2,Day6
17286,17285,13/1/2007,0:05:00,0.268,0.066,243.31,1.4,0,0,0,Week2,Day6
17287,17286,13/1/2007,0:06:00,0.296,0.13,242.84,1.4,0,0,0,Week2,Day6
17288,17287,13/1/2007,0:07:00,0.298,0.13,243.06,1.4,0,0,0,Week2,Day6
17289,17288,13/1/2007,0:08:00,0.3,0.134,243.75,1.4,0,0,0,Week2,Day6
17290,17289,13/1/2007,0:09:00,1.058,0.124,243.36,4.8,0,0,10,Week2,Day6
17291,17290,13/1/2007,0:10:00,1.424,0.118,243,5.8,0,0,19,Week2,Day6
17292,17291,13/1/2007,0:11:00,1.398,0.114,242.17,5.8,0,0,19,Week2,Day6
17293,17292,13/1/2007,0:12:00,1.388,0.116,242.31,5.6,0,0,18,Week2,Day6
17294,17293,13/1/2007,0:13:00,1.384,0.116,242.55,5.6,0,0,18,Week2,Day6
17295,17294,13/1/2007,0:14:00,1.384,0.118,242.9,5.6,0,0,18,Week2,Day6
17296,17295,13/1/2007,0:15:00,1.378,0.118,242.61,5.6,0,0,18,Week2,Day6
17297,17296,13/1/2007,0:16:00,1.366,0.106,242.25,5.6,0,0,18,Week2,Day6
17298,17297,13/1/2007,0:17:00,1.398,0.106,243.13,5.8,0,0,18,Week2,Day6
17299,17298,13/1/2007,0:18:00,1.422,0.152,243.24,5.8,0,0,19,Week2,Day6
17300,17299,13/1/2007,0:19:00,1.422,0.154,243.51,5.8,0,0,18,Week2,Day6
17301,17300,13/1/2007,0:20:00,1.416,0.152,243.29,5.8,0,0,18,Week2,Day6
17302,17301,13/1/2007,0:21:00,1.41,0.15,242.73,5.8,0,0,18,Week2,Day6
17303,17302,13/1/2007,0:22:00,1.404,0.148,242.52,5.8,0,0,18,Week2,Day6
17304,17303,13/1/2007,0:23:00,1.4,0.146,242.14,5.8,0,0,18,Week2,Day6
17305,17304,13/1/2007,0:24:00,1.404,0.148,242.72,5.8,0,0,18,Week2,Day6
17306,17305,13/1/2007,0:25:00,1.406,0.15,243.04,5.8,0,0,18,Week2,Day6
17307,17306,13/1/2007,0:26:00,1.398,0.148,242.47,5.8,0,0,18,Week2,Day6
17308,17307,13/1/2007,0:27:00,1.4,0.148,242.72,5.8,0,0,18,Week2,Day6
17309,17308,13/1/2007,0:28:00,1.404,0.15,243.13,5.8,0,0,18,Week2,Day6
17310,17309,13/1/2007,0:29:00,1.402,0.15,242.94,5.8,0,0,18,Week2,Day6
17311,17310,13/1/2007,0:30:00,1.394,0.146,242.22,5.8,0,0,18,Week2,Day6
17312,17311,13/1/2007,0:31:00,1.388,0.144,241.77,5.8,0,0,18,Week2,Day6
17313,17312,13/1/2007,0:32:00,1.392,0.146,242.04,5.8,0,0,18,Week2,Day6
17314,17313,13/1/2007,0:33:00,1.322,0,242.35,5.4,0,0,18,Week2,Day6
17315,17314,13/1/2007,0:34:00,1.3,0,242.18,5.2,0,0,18,Week2,Day6
17316,17315,13/1/2007,0:35:00,1.296,0,241.85,5.2,0,0,18,Week2,Day6
17317,17316,13/1/2007,0:36:00,1.306,0,242.75,5.4,0,0,18,Week2,Day6
17318,17317,13/1/2007,0:37:00,1.304,0,242.47,5.4,0,0,18,Week2,Day6
17319,17318,13/1/2007,0:38:00,1.298,0,241.97,5.2,0,0,18,Week2,Day6
17320,17319,13/1/2007,0:39:00,1.304,0,242.42,5.4,0,0,18,Week2,Day6
17321,17320,13/1/2007,0:40:00,1.302,0,242.36,5.4,0,0,18,Week2,Day6
17322,17321,13/1/2007,0:41:00,1.31,0,243.03,5.4,0,0,18,Week2,Day6
17323,17322,13/1/2007,0:42:00,1.31,0,243.07,5.4,0,0,18,Week2,Day6
17324,17323,13/1/2007,0:43:00,0.504,0,244.68,2.8,0,0,6,Week2,Day6
17325,17324,13/1/2007,0:44:00,0.224,0,244.71,1,0,0,0,Week2,Day6
17326,17325,13/1/2007,0:45:00,0.224,0,244.65,1,0,0,0,Week2,Day6
17327,17326,13/1/2007,0:46:00,0.222,0,243.61,1,0,0,0,Week2,Day6
17328,17327,13/1/2007,0:47:00,0.222,0,243.92,1,0,0,0,Week2,Day6
17329,17328,13/1/2007,0:48:00,0.222,0,243.25,1,0,0,0,Week2,Day6
17330,17329,13/1/2007,0:49:00,0.222,0,243.6,1,0,0,0,Week2,Day6
17331,17330,13/1/2007,0:50:00,0.222,0,243.61,1,0,0,0,Week2,Day6
17332,17331,13/1/2007,0:51:00,0.26,0.056,243.26,1.2,0,0,0,Week2,Day6
17333,17332,13/1/2007,0:52:00,0.298,0.134,243.63,1.4,0,0,0,Week2,Day6
17334,17333,13/1/2007,0:53:00,0.298,0.132,243.57,1.4,0,0,0,Week2,Day6
17335,17334,13/1/2007,0:54:00,0.298,0.136,244.05,1.4,0,0,0,Week2,Day6
17336,17335,13/1/2007,0:55:00,0.3,0.138,244.71,1.4,0,0,0,Week2,Day6
17337,17336,13/1/2007,0:56:00,0.298,0.136,244.33,1.4,0,0,0,Week2,Day6
17338,17337,13/1/2007,0:57:00,0.296,0.136,244.28,1.4,0,0,0,Week2,Day6
17339,17338,13/1/2007,0:58:00,0.294,0.134,243.98,1.4,0,0,0,Week2,Day6
17340,17339,13/1/2007,0:59:00,0.342,0.18,243.52,1.6,0,0,0,Week2,Day6
17341,17340,13/1/2007,1:00:00,0.402,0.27,243.37,2,0,0,0,Week2,Day6
17342,17341,13/1/2007,1:01:00,0.396,0.27,243.16,2,0,0,0,Week2,Day6
17343,17342,13/1/2007,1:02:00,0.362,0.22,243.04,1.8,0,0,0,Week2,Day6
17344,17343,13/1/2007,1:03:00,0.326,0.168,243.96,1.4,0,0,0,Week2,Day6
17345,17344,13/1/2007,1:04:00,0.322,0.166,243.6,1.4,0,0,0,Week2,Day6
17346,17345,13/1/2007,1:05:00,0.322,0.168,244,1.4,0,0,0,Week2,Day6
17347,17346,13/1/2007,1:06:00,0.322,0.17,244.41,1.4,0,0,0,Week2,Day6
17348,17347,13/1/2007,1:07:00,0.32,0.17,244.25,1.4,0,0,0,Week2,Day6
17349,17348,13/1/2007,1:08:00,0.316,0.16,242.85,1.4,0,0,0,Week2,Day6
17350,17349,13/1/2007,1:09:00,0.314,0.16,242.65,1.4,0,0,0,Week2,Day6
17351,17350,13/1/2007,1:10:00,0.306,0.144,239.72,1.4,0,0,0,Week2,Day6
17352,17351,13/1/2007,1:11:00,0.306,0.144,239.64,1.4,0,0,0,Week2,Day6
17353,17352,13/1/2007,1:12:00,0.306,0.144,239.8,1.4,0,0,0,Week2,Day6
17354,17353,13/1/2007,1:13:00,0.306,0.144,239.7,1.4,0,0,0,Week2,Day6
17355,17354,13/1/2007,1:14:00,0.304,0.142,239.38,1.4,0,0,0,Week2,Day6
17356,17355,13/1/2007,1:15:00,0.264,0.086,239.29,1.2,0,0,0,Week2,Day6
17357,17356,13/1/2007,1:16:00,0.212,0,239.4,1,0,0,0,Week2,Day6
17358,17357,13/1/2007,1:17:00,0.212,0,240.03,1,0,0,0,Week2,Day6
17359,17358,13/1/2007,1:18:00,0.212,0,239.66,1,0,0,0,Week2,Day6
17360,17359,13/1/2007,1:19:00,0.212,0,239.21,1,0,0,0,Week2,Day6
17361,17360,13/1/2007,1:20:00,0.212,0,239.49,1,0,0,0,Week2,Day6
17362,17361,13/1/2007,1:21:00,0.214,0,240.35,1,0,0,0,Week2,Day6
17363,17362,13/1/2007,1:22:00,0.214,0,240.39,1,0,0,0,Week2,Day6
17364,17363,13/1/2007,1:23:00,0.212,0,239.93,1,0,0,0,Week2,Day6
17365,17364,13/1/2007,1:24:00,0.214,0,240.52,1,0,0,0,Week2,Day6
17366,17365,13/1/2007,1:25:00,0.214,0,241.03,1,0,0,0,Week2,Day6
17367,17366,13/1/2007,1:26:00,0.212,0,240.71,1,0,0,0,Week2,Day6
17368,17367,13/1/2007,1:27:00,0.212,0,240.27,1,0,0,0,Week2,Day6
17369,17368,13/1/2007,1:28:00,0.214,0,240.84,1,0,0,0,Week2,Day6
17370,17369,13/1/2007,1:29:00,0.294,0.114,240.06,1.4,0,0,0,Week2,Day6
17371,17370,13/1/2007,1:30:00,0.294,0.132,239.39,1.4,0,2,0,Week2,Day6
17372,17371,13/1/2007,1:31:00,0.292,0.132,239.43,1.4,0,1,0,Week2,Day6
17373,17372,13/1/2007,1:32:00,0.294,0.132,239.62,1.4,0,2,0,Week2,Day6
17374,17373,13/1/2007,1:33:00,0.296,0.136,240.21,1.4,0,1,0,Week2,Day6
17375,17374,13/1/2007,1:34:00,0.298,0.138,240.8,1.4,0,1,0,Week2,Day6
17376,17375,13/1/2007,1:35:00,0.296,0.136,240.49,1.4,0,2,0,Week2,Day6
17377,17376,13/1/2007,1:36:00,0.298,0.138,240.8,1.4,0,1,0,Week2,Day6
17378,17377,13/1/2007,1:37:00,0.296,0.136,240.27,1.4,0,2,0,Week2,Day6
17379,17378,13/1/2007,1:38:00,0.32,0.146,239.33,1.6,0,1,0,Week2,Day6
17380,17379,13/1/2007,1:39:00,0.368,0.234,239.38,1.8,0,1,0,Week2,Day6
17381,17380,13/1/2007,1:40:00,0.368,0.232,239.25,1.8,0,2,0,Week2,Day6
17382,17381,13/1/2007,1:41:00,0.434,0.298,239.03,2.2,0,1,0,Week2,Day6
17383,17382,13/1/2007,1:42:00,0.476,0.366,239.68,2.4,0,2,0,Week2,Day6
17384,17383,13/1/2007,1:43:00,0.472,0.37,240.2,2.4,0,1,0,Week2,Day6
17385,17384,13/1/2007,1:44:00,0.466,0.368,239.9,2.4,0,1,0,Week2,Day6
17386,17385,13/1/2007,1:45:00,0.46,0.364,239.18,2.4,0,1,0,Week2,Day6
17387,17386,13/1/2007,1:46:00,0.456,0.362,238.99,2.4,0,2,0,Week2,Day6
17388,17387,13/1/2007,1:47:00,0.452,0.364,239.15,2.4,0,1,0,Week2,Day6
17389,17388,13/1/2007,1:48:00,0.452,0.366,239.46,2.4,0,1,0,Week2,Day6
17390,17389,13/1/2007,1:49:00,0.418,0.318,239.57,2.2,0,2,0,Week2,Day6
17391,17390,13/1/2007,1:50:00,0.378,0.262,239.35,1.8,0,1,0,Week2,Day6
17392,17391,13/1/2007,1:51:00,0.378,0.262,239.34,1.8,0,1,0,Week2,Day6
17393,17392,13/1/2007,1:52:00,0.376,0.262,239.26,1.8,0,1,0,Week2,Day6
17394,17393,13/1/2007,1:53:00,0.376,0.262,239.43,1.8,0,2,0,Week2,Day6
17395,17394,13/1/2007,1:54:00,0.374,0.262,239.48,1.8,0,1,0,Week2,Day6
17396,17395,13/1/2007,1:55:00,0.374,0.266,239.89,1.8,0,1,0,Week2,Day6
17397,17396,13/1/2007,1:56:00,0.34,0.208,240.53,1.6,0,1,0,Week2,Day6
17398,17397,13/1/2007,1:57:00,0.224,0,240.84,1,0,0,0,Week2,Day6
17399,17398,13/1/2007,1:58:00,0.212,0,240.86,1,0,0,0,Week2,Day6
17400,17399,13/1/2007,1:59:00,0.212,0,240.68,1,0,0,0,Week2,Day6
17401,17400,13/1/2007,2:00:00,0.212,0,240.98,1,0,0,0,Week2,Day6
17402,17401,13/1/2007,2:01:00,0.214,0,242.44,1,0,0,0,Week2,Day6
17403,17402,13/1/2007,2:02:00,0.216,0,243.42,1,0,0,0,Week2,Day6
17404,17403,13/1/2007,2:03:00,0.216,0,242.84,1,0,0,0,Week2,Day6
17405,17404,13/1/2007,2:04:00,0.216,0,242.88,1,0,0,0,Week2,Day6
17406,17405,13/1/2007,2:05:00,0.214,0,242.48,1,0,0,0,Week2,Day6
17407,17406,13/1/2007,2:06:00,0.214,0,242.61,1,0,0,0,Week2,Day6
17408,17407,13/1/2007,2:07:00,0.216,0,242.9,1,0,0,0,Week2,Day6
17409,17408,13/1/2007,2:08:00,0.218,0,244.36,1,0,0,0,Week2,Day6
17410,17409,13/1/2007,2:09:00,0.218,0,244.46,1,0,0,0,Week2,Day6
17411,17410,13/1/2007,2:10:00,0.218,0,244.46,1,0,0,0,Week2,Day6
17412,17411,13/1/2007,2:11:00,0.218,0,244.77,1,0,0,0,Week2,Day6
17413,17412,13/1/2007,2:12:00,0.216,0,243.85,1,0,0,0,Week2,Day6
17414,17413,13/1/2007,2:13:00,0.216,0,243.38,1,0,0,0,Week2,Day6
17415,17414,13/1/2007,2:14:00,0.216,0,243.37,1,0,0,0,Week2,Day6
17416,17415,13/1/2007,2:15:00,0.216,0,243.26,1,0,0,0,Week2,Day6
17417,17416,13/1/2007,2:16:00,0.216,0,243.32,1,0,0,0,Week2,Day6
17418,17417,13/1/2007,2:17:00,0.216,0,243.49,1,0,0,0,Week2,Day6
17419,17418,13/1/2007,2:18:00,0.216,0,243.73,1,0,0,0,Week2,Day6
17420,17419,13/1/2007,2:19:00,0.216,0,243.64,1,0,0,0,Week2,Day6
17421,17420,13/1/2007,2:20:00,0.216,0,243.45,1,0,0,0,Week2,Day6
17422,17421,13/1/2007,2:21:00,0.216,0,243.46,1,0,0,0,Week2,Day6
17423,17422,13/1/2007,2:22:00,0.218,0,244.27,1,0,0,0,Week2,Day6
17424,17423,13/1/2007,2:23:00,0.26,0.07,244.68,1.2,0,0,0,Week2,Day6
17425,17424,13/1/2007,2:24:00,0.328,0.166,244.15,1.4,0,0,0,Week2,Day6
17426,17425,13/1/2007,2:25:00,0.324,0.166,244.06,1.4,0,0,0,Week2,Day6
17427,17426,13/1/2007,2:26:00,0.416,0.278,244.94,2,0,0,0,Week2,Day6
17428,17427,13/1/2007,2:27:00,0.402,0.284,245.45,2,0,0,0,Week2,Day6
17429,17428,13/1/2007,2:28:00,0.402,0.288,246.13,2,0,0,0,Week2,Day6
17430,17429,13/1/2007,2:29:00,0.398,0.282,245.25,2,0,0,0,Week2,Day6
17431,17430,13/1/2007,2:30:00,0.394,0.28,244.86,2,0,0,0,Week2,Day6
17432,17431,13/1/2007,2:31:00,0.392,0.28,244.89,2,0,0,0,Week2,Day6
17433,17432,13/1/2007,2:32:00,0.39,0.282,245.21,2,0,0,0,Week2,Day6
17434,17433,13/1/2007,2:33:00,0.388,0.28,244.95,2,0,0,0,Week2,Day6
17435,17434,13/1/2007,2:34:00,0.386,0.282,244.95,2,0,0,0,Week2,Day6
17436,17435,13/1/2007,2:35:00,0.386,0.286,245.53,2,0,0,0,Week2,Day6
17437,17436,13/1/2007,2:36:00,0.352,0.236,245.86,1.8,0,0,0,Week2,Day6
17438,17437,13/1/2007,2:37:00,0.314,0.176,245.36,1.4,0,0,0,Week2,Day6
17439,17438,13/1/2007,2:38:00,0.312,0.172,244.75,1.4,0,0,0,Week2,Day6
17440,17439,13/1/2007,2:39:00,0.256,0.088,244.3,1.2,0,0,0,Week2,Day6
17441,17440,13/1/2007,2:40:00,0.216,0,243.71,1,0,0,0,Week2,Day6
17442,17441,13/1/2007,2:41:00,0.218,0,244.17,1,0,0,0,Week2,Day6
17443,17442,13/1/2007,2:42:00,0.216,0,244.15,1,0,0,0,Week2,Day6
17444,17443,13/1/2007,2:43:00,0.216,0,243.42,1,0,0,0,Week2,Day6
17445,17444,13/1/2007,2:44:00,0.216,0,243.76,1,0,0,0,Week2,Day6
17446,17445,13/1/2007,2:45:00,0.218,0,244.15,1,0,0,0,Week2,Day6
17447,17446,13/1/2007,2:46:00,0.218,0,244.22,1,0,0,0,Week2,Day6
17448,17447,13/1/2007,2:47:00,0.218,0,244.86,1,0,0,0,Week2,Day6
17449,17448,13/1/2007,2:48:00,0.216,0,244.01,1,0,0,0,Week2,Day6
17450,17449,13/1/2007,2:49:00,0.214,0,243.15,1,0,0,0,Week2,Day6
17451,17450,13/1/2007,2:50:00,0.216,0,243.22,1,0,0,0,Week2,Day6
17452,17451,13/1/2007,2:51:00,0.216,0,243.31,1,0,0,0,Week2,Day6
17453,17452,13/1/2007,2:52:00,0.216,0,243.15,1,0,0,0,Week2,Day6
17454,17453,13/1/2007,2:53:00,0.216,0,243.2,1,0,0,0,Week2,Day6
17455,17454,13/1/2007,2:54:00,0.216,0,243.43,1,0,0,0,Week2,Day6
17456,17455,13/1/2007,2:55:00,0.216,0,243.43,1,0,0,0,Week2,Day6
17457,17456,13/1/2007,2:56:00,0.214,0,243.16,1,0,0,0,Week2,Day6
17458,17457,13/1/2007,2:57:00,0.214,0,242.37,1,0,0,0,Week2,Day6
17459,17458,13/1/2007,2:58:00,0.214,0,242.42,1,0,0,0,Week2,Day6
17460,17459,13/1/2007,2:59:00,0.214,0,242.23,1,0,0,0,Week2,Day6
17461,17460,13/1/2007,3:00:00,0.212,0,241.59,1,0,0,0,Week2,Day6
17462,17461,13/1/2007,3:01:00,0.212,0,241.68,1,0,0,0,Week2,Day6
17463,17462,13/1/2007,3:02:00,0.214,0,242.63,1,0,0,0,Week2,Day6
17464,17463,13/1/2007,3:03:00,0.216,0,243.77,1,0,0,0,Week2,Day6
17465,17464,13/1/2007,3:04:00,0.218,0,244.45,1,0,0,0,Week2,Day6
17466,17465,13/1/2007,3:05:00,0.218,0,244.56,1,0,0,0,Week2,Day6
17467,17466,13/1/2007,3:06:00,0.322,0.144,243.76,1.6,0,0,0,Week2,Day6
17468,17467,13/1/2007,3:07:00,0.326,0.162,243.21,1.4,0,0,0,Week2,Day6
17469,17468,13/1/2007,3:08:00,0.322,0.164,243.47,1.4,0,0,0,Week2,Day6
17470,17469,13/1/2007,3:09:00,0.32,0.164,243.42,1.4,0,0,0,Week2,Day6
17471,17470,13/1/2007,3:10:00,0.318,0.166,243.71,1.4,0,0,0,Week2,Day6
17472,17471,13/1/2007,3:11:00,0.318,0.168,244.03,1.4,0,0,0,Week2,Day6
17473,17472,13/1/2007,3:12:00,0.316,0.168,244.03,1.4,0,0,0,Week2,Day6
17474,17473,13/1/2007,3:13:00,0.316,0.172,244.46,1.4,0,0,0,Week2,Day6
17475,17474,13/1/2007,3:14:00,0.398,0.264,244.78,2,0,0,0,Week2,Day6
17476,17475,13/1/2007,3:15:00,0.392,0.278,244.43,2,0,0,0,Week2,Day6
17477,17476,13/1/2007,3:16:00,0.39,0.276,244.25,2,0,0,0,Week2,Day6
17478,17477,13/1/2007,3:17:00,0.388,0.27,243.34,2,0,0,0,Week2,Day6
17479,17478,13/1/2007,3:18:00,0.384,0.264,242.25,1.8,0,0,0,Week2,Day6
17480,17479,13/1/2007,3:19:00,0.384,0.266,242.85,1.8,0,0,0,Week2,Day6
17481,17480,13/1/2007,3:20:00,0.556,0.268,243.48,2.4,0,0,0,Week2,Day6
17482,17481,13/1/2007,3:21:00,0.42,0.258,244.67,2,0,0,0,Week2,Day6
17483,17482,13/1/2007,3:22:00,0.288,0.138,244.47,1.4,0,0,0,Week2,Day6
17484,17483,13/1/2007,3:23:00,0.288,0.136,244.21,1.2,0,0,0,Week2,Day6
17485,17484,13/1/2007,3:24:00,0.266,0.104,243.7,1.2,0,0,0,Week2,Day6
17486,17485,13/1/2007,3:25:00,0.218,0,244.28,1,0,0,0,Week2,Day6
17487,17486,13/1/2007,3:26:00,0.218,0,244.31,1,0,0,0,Week2,Day6
17488,17487,13/1/2007,3:27:00,0.216,0,244.01,1,0,0,0,Week2,Day6
17489,17488,13/1/2007,3:28:00,0.218,0,244.39,1,0,0,0,Week2,Day6
17490,17489,13/1/2007,3:29:00,0.218,0,244.35,1,0,0,0,Week2,Day6
17491,17490,13/1/2007,3:30:00,0.218,0,244.24,1,0,0,0,Week2,Day6
17492,17491,13/1/2007,3:31:00,0.216,0,243.94,1,0,0,0,Week2,Day6
17493,17492,13/1/2007,3:32:00,0.216,0,243.74,1,0,0,0,Week2,Day6
17494,17493,13/1/2007,3:33:00,0.218,0,244.39,1,0,0,0,Week2,Day6
17495,17494,13/1/2007,3:34:00,0.216,0,243.77,1,0,0,0,Week2,Day6
17496,17495,13/1/2007,3:35:00,0.216,0,244.01,1,0,0,0,Week2,Day6
17497,17496,13/1/2007,3:36:00,0.216,0,243.6,1,0,0,0,Week2,Day6
17498,17497,13/1/2007,3:37:00,0.216,0,243.59,1,0,0,0,Week2,Day6
17499,17498,13/1/2007,3:38:00,0.216,0,243.98,1,0,0,0,Week2,Day6
17500,17499,13/1/2007,3:39:00,0.218,0,244.6,1,0,0,0,Week2,Day6
17501,17500,13/1/2007,3:40:00,0.218,0,244.38,1,0,0,0,Week2,Day6
17502,17501,13/1/2007,3:41:00,0.216,0,243.92,1,0,0,0,Week2,Day6
17503,17502,13/1/2007,3:42:00,0.216,0,243.95,1,0,0,0,Week2,Day6
17504,17503,13/1/2007,3:43:00,0.216,0,244.14,1,0,0,0,Week2,Day6
17505,17504,13/1/2007,3:44:00,0.218,0,244.32,1,0,0,0,Week2,Day6
17506,17505,13/1/2007,3:45:00,0.218,0,244.56,1,0,0,0,Week2,Day6
17507,17506,13/1/2007,3:46:00,0.22,0,245.44,1,0,0,0,Week2,Day6
17508,17507,13/1/2007,3:47:00,0.244,0.05,245.76,1.2,0,0,0,Week2,Day6
17509,17508,13/1/2007,3:48:00,0.428,0.302,245.54,2.2,0,0,0,Week2,Day6
17510,17509,13/1/2007,3:49:00,0.412,0.302,245.07,2,0,2,0,Week2,Day6
17511,17510,13/1/2007,3:50:00,0.406,0.3,244.84,2,0,1,0,Week2,Day6
17512,17511,13/1/2007,3:51:00,0.404,0.29,243.49,2,0,1,0,Week2,Day6
17513,17512,13/1/2007,3:52:00,0.402,0.286,242.75,2,0,2,0,Week2,Day6
17514,17513,13/1/2007,3:53:00,0.4,0.286,242.8,2,0,1,0,Week2,Day6
17515,17514,13/1/2007,3:54:00,0.402,0.294,244.13,2,0,2,0,Week2,Day6
17516,17515,13/1/2007,3:55:00,0.4,0.298,244.5,2,0,1,0,Week2,Day6
17517,17516,13/1/2007,3:56:00,0.4,0.298,244.62,2,0,1,0,Week2,Day6
17518,17517,13/1/2007,3:57:00,0.4,0.302,245.17,2,0,2,0,Week2,Day6
17519,17518,13/1/2007,3:58:00,0.4,0.306,245.71,2,0,1,0,Week2,Day6
17520,17519,13/1/2007,3:59:00,0.396,0.3,244.82,2,0,2,0,Week2,Day6
17521,17520,13/1/2007,4:00:00,0.394,0.298,244.39,2,0,1,0,Week2,Day6
17522,17521,13/1/2007,4:01:00,0.392,0.296,244.07,2,0,1,0,Week2,Day6
17523,17522,13/1/2007,4:02:00,0.392,0.294,244.08,2,0,2,0,Week2,Day6
17524,17523,13/1/2007,4:03:00,0.386,0.262,244.61,2,0,1,0,Week2,Day6
17525,17524,13/1/2007,4:04:00,0.374,0.268,244.92,1.8,0,1,0,Week2,Day6
17526,17525,13/1/2007,4:05:00,0.374,0.268,245.02,1.8,0,2,0,Week2,Day6
17527,17526,13/1/2007,4:06:00,0.372,0.266,244.61,1.8,0,1,0,Week2,Day6
17528,17527,13/1/2007,4:07:00,0.366,0.252,242.54,1.8,0,1,0,Week2,Day6
17529,17528,13/1/2007,4:08:00,0.362,0.248,241.76,1.8,0,2,0,Week2,Day6
17530,17529,13/1/2007,4:09:00,0.362,0.252,242.47,1.8,0,1,0,Week2,Day6
17531,17530,13/1/2007,4:10:00,0.36,0.254,242.93,1.8,0,1,0,Week2,Day6
17532,17531,13/1/2007,4:11:00,0.362,0.26,243.55,1.8,0,1,0,Week2,Day6
17533,17532,13/1/2007,4:12:00,0.36,0.262,244.01,1.8,0,2,0,Week2,Day6
17534,17533,13/1/2007,4:13:00,0.326,0.212,244.47,1.6,0,1,0,Week2,Day6
17535,17534,13/1/2007,4:14:00,0.29,0.156,244.46,1.4,0,1,0,Week2,Day6
17536,17535,13/1/2007,4:15:00,0.218,0,244.42,1,0,0,0,Week2,Day6
17537,17536,13/1/2007,4:16:00,0.218,0,244.6,1,0,0,0,Week2,Day6
17538,17537,13/1/2007,4:17:00,0.22,0,244.89,1,0,0,0,Week2,Day6
17539,17538,13/1/2007,4:18:00,0.22,0,244.69,1,0,0,0,Week2,Day6
17540,17539,13/1/2007,4:19:00,0.218,0,244.6,1,0,0,0,Week2,Day6
17541,17540,13/1/2007,4:20:00,0.218,0,244.44,1,0,0,0,Week2,Day6
17542,17541,13/1/2007,4:21:00,0.218,0,244.46,1,0,0,0,Week2,Day6
17543,17542,13/1/2007,4:22:00,0.218,0,244.36,1,0,0,0,Week2,Day6
17544,17543,13/1/2007,4:23:00,0.216,0,243.76,1,0,0,0,Week2,Day6
17545,17544,13/1/2007,4:24:00,0.216,0,243.53,1,0,0,0,Week2,Day6
17546,17545,13/1/2007,4:25:00,0.216,0,243.29,1,0,0,0,Week2,Day6
17547,17546,13/1/2007,4:26:00,0.218,0,243.43,1,0,0,0,Week2,Day6
17548,17547,13/1/2007,4:27:00,0.24,0,243.36,1,0,0,0,Week2,Day6
17549,17548,13/1/2007,4:28:00,0.236,0,243.56,1,0,0,0,Week2,Day6
17550,17549,13/1/2007,4:29:00,0.268,0.072,243.36,1.2,0,0,0,Week2,Day6
17551,17550,13/1/2007,4:30:00,0.326,0.162,243.25,1.4,0,0,0,Week2,Day6
17552,17551,13/1/2007,4:31:00,0.32,0.158,242.35,1.4,0,0,0,Week2,Day6
17553,17552,13/1/2007,4:32:00,0.32,0.16,242.62,1.4,0,0,0,Week2,Day6
17554,17553,13/1/2007,4:33:00,0.316,0.158,242.18,1.4,0,0,0,Week2,Day6
17555,17554,13/1/2007,4:34:00,0.314,0.156,242.06,1.4,0,0,0,Week2,Day6
17556,17555,13/1/2007,4:35:00,0.314,0.16,242.65,1.4,0,0,0,Week2,Day6
17557,17556,13/1/2007,4:36:00,0.314,0.16,242.98,1.4,0,0,0,Week2,Day6
17558,17557,13/1/2007,4:37:00,0.312,0.162,243.03,1.4,0,0,0,Week2,Day6
